source,startupName,ICB_industry,ICB_sector,startupClassification,foundedDate,Repition,investorName,Age,Investor City,Domestic Investor,1,2,linkedinURL,Education (Field),Education 2 (Field),Education (place),Education 2 (place),Professional Experience,Sector,"Match (city) (718/2783,0.282 with dom & no blank)","Match (city) (718/2454,0.257 with dom & no blank)",Region,"Match (region)(455/1273),.357","Match(region)(455/1397),0.325",State,"Match (210/1273),0.17, (210/1397),0.15",State/Region,"Match (304/1273),0.24 (304/1397),0.217",Age,Sector,investorType,Investor Nationality Domestic / Foreign / Angel),Deal Investment Amount ( $ M),dealInvestmentAmount,"Deal Investment Amount ( INR M)
{ In Base Year Amount }",Round Investment Amount ($ M),roundInvestmentAmount,"Round Investment Amount (INR M)
{ In Base Year Amount }",investmentStage,stageClassification,roundDate,Closing Date of Investment,Percentage Equity Stake by the Investor,Percentage Equity Stake in the round,Equity Valuation ($ M),equityValuation,"Equity Valuation (INR M)  
{ In Base Year Amount }",city,Region,state,State (n),companyWebsite,Financial Year,Revenue Multiple,EBITDA Multiple,PAT Multiple,Share Capital ($ M),Share Capital (INR M),"Share Capital (INR M) 
{ In Base Year Amount }",Reserves ($ M),Reserves (INR M),"Reserves (INR M)  
{ In Base Year Amount }",Shareholders Funds ($ M),Shareholders Funds (INR M),"Shareholders Funds (INR M)  
{ In Base Year Amount }",Long Term Debt ($ M),Long Term Debt (INR M),"Long Term Debt (INR M)  
{ In Base Year Amount }",Short Term Debt ($ M),Short Term Debt (INR M),"Short Term Debt (INR M)  
{ In Base Year Amount }",Current Liabilities ($ M),Current Liabilities (INR M),"Current Liabilities (INR M)  
{ In Base Year Amount }",Equity and Liabilities ($ M),Equity and Liabilities (INR M),"Equity and Liabilities (INR M)  
{ In Base Year Amount }",Fixed Assets ($ M),Fixed Assets (INR M),"Fixed Assets (INR M)  
{ In Base Year Amount }",Current Investments ($ M),Current Investments (INR M),"Current Investments (INR M)  
{ In Base Year Amount }",Inventories ($ M),Inventories (INR M),"Inventories (INR M)  
{ In Base Year Amount }",Receivables ($ M),Receivables (INR M),"Receivables (INR M)  
{ In Base Year Amount }",Cash and Bank Balances ($ M),Cash and Bank Balances (INR M),"Cash and Bank Balances (INR M)  
{ In Base Year Amount }",Loans and Advances ($ M),Loans and Advances (INR M),"Loans and Advances (INR M)  
{ In Base Year Amount }",Other Current Assets ($ M),Other Current Assets (INR M),"Other Current Assets (INR M)  
{ In Base Year Amount }",Total Assets ($ M),Total Assets (INR M),"Total Assets (INR M)  
{ In Base Year Amount }",Total Reserves ($ M),Total Reserves (INR M),"Total Reserves (INR M)  
{ In Base Year Amount }",Gross Profit ($ M),Gross Profit (INR M),"Gross Profit (INR M)  
{ In Base Year Amount }",EBITDA ($ M),EBITDA (INR M),"EBITDA (INR M)  
{ In Base Year Amount }",Depreciation ($ M),Depreciation (INR M),"Depreciation (INR M)  
{ In Base Year Amount }",EBITA ($ M),EBITA (INR M),"EBITA (INR M)  
{ In Base Year Amount }",EBIT ($ M),EBIT (INR M),"EBIT (INR M)  
{ In Base Year Amount }",Finance Costs ($ M),Finance Costs (INR M),"Finance Costs (INR M)  
{ In Base Year Amount }",PBT ($ M),PBT (INR M),"PBT (INR M)  
{ In Base Year Amount }",Tax ($ M),Tax (INR M),"Tax (INR M)  
{ In Base Year Amount }",PAT ($ M),PAT (INR M),"PAT (INR M)  
{ In Base Year Amount }",EV / Total Income ($ M),EV / Total Income (INR M),"EV / Total Income (INR M)  
{ In Base Year Amount }",EV / EBITDA ($ M),EV / EBITDA (INR M),"EV / EBITDA (INR M)  
{ In Base Year Amount }",EV / EBIT ($ M),EV / EBIT (INR M),"EV / EBIT (INR M)  
{ In Base Year Amount }",EV / Total Assets ($ M),EV / Total Assets (INR M),"EV / Total Assets (INR M)  
{ In Base Year Amount }",EV / Profit Before Tax ($ M),EV / Profit Before Tax (INR M),"EV / Profit Before Tax (INR M)  
{ In Base Year Amount }",EV / Profit After Tax ($ M),EV / Profit After Tax (INR M),"EV / Profit After Tax (INR M)  
{ In Base Year Amount }",Implied Enterprise Value ($ mn),Implied Enterprise Value (INR mn),"Implied Enterprise Value (INR mn)  
{ In Base Year Amount }",Rep,Concatenate,double,con,double2,diff.year,Time Interval,CPI,repe,Concatenate_startup,,,Base Year,Base Year CPI
VCC,Claro Energy Pvt. Ltd.,Utilities,Utilities,Others,2011,7,Kashyap Deorah,,Delhi,Yes,,,,,,,,,,TRUE,TRUE,NCR,TRUE,TRUE,,,,,,,Angel,Angel,,,,0.33,19.34750508,17.5226113,Series A,Pre-Seed,10/21/2013,1/30/2014,12.7076412,7.482993197,4.41,258.5530225,234.1658055,Delhi,NCR,Delhi,,http://www.claroventures.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645925926,37.86986404,34.29790584,,,,0.075576356,4.430951331,4.013015504,,,,,,,,,,,,,15.48394495,907.8051627,822.1792388,,,, ,,,6.75,395.7444221,358.4170493,57.69,3382.295661,3063.271048,59.5,3488.413795,3159.379916,74.5,4367.845844,3955.862248,67.51,3958.030509,3584.701481,,,,4.36,255.6215823,231.5108644,8,Claro Energy Pvt. Ltd.Kashyap Deorah19.3475050819672,1,Claro Energy Pvt. Ltd.Kashyap Deorah19.347505081967241568,1,469,469,469,8,Claro Energy Pvt. Ltd.2011,,,,
VCC,Holachef Hospitality Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,7,Kashyap Deorah,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,0.041428571,2.657745707,2.657745707,0.29,18.60421995,18.60421995,Seed,Pre-Seed,02-02-2015,4/18/2015,3.242857143,22.7,1.27753304,81.95691606,81.95691606,Mumbai,Mumbai,Maharashtra,,http://www.holachef.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,7,Holachef Hospitality Pvt. Ltd.Kashyap Deorah18.6042199460581,1,Holachef Hospitality Pvt. Ltd.Kashyap Deorah18.604219946058142037,1,211,211,211,9,Holachef Hospitality Pvt. Ltd.2014,,,,
VCC,Anameha Infomedia Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,7,Kashyap Deorah,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.41,26.30251785,26.30251785,Seed,Pre-Seed,09-01-2015,10/26/2015, , ,,,,Hyderabad,Hyderabad,Telangana,,https://www.wedmegood.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,23,Anameha Infomedia Pvt. Ltd.Kashyap Deorah26.3025178547718,1,Anameha Infomedia Pvt. Ltd.Kashyap Deorah26.302517854771842248,1,107,107,107,25,Anameha Infomedia Pvt. Ltd.2014,,,,
TrakIn,Springboard,Consumer services,Retail,Edu-Tech,,7,Kashyap Deorah,,Delhi,Yes,,,,,,,,,,FALSE,FALSE,NCR,FALSE,FALSE,,,,,,,Angel,Angel,,,,1.7,109.0592204,109.0592204,Seed Funding,Seed,12/17/2015,, ,,,,,Bangalore,Bangalore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,SpringboardKashyap Deorah109.059220373444,1,SpringboardKashyap Deorah109.05922037344442355,1,-1142,,,7,Springboard,,,,
VCC,Exit10 Marketing Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2012,1,Kate Norton,,,,,,https://www.thestreet.com/author/1684346/KateNorton/all.html,https://www.thestreet.com/author/1684346/KateNorton/all.html,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.02,1.069889083,0.880438107,Seed,Pre-Seed,10/31/2012,9/26/2013, ,1.052631579,1.9,101.6394629,83.64162016,Delhi,NCR,,,http://www.overcart.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,1.45,77.56695849,63.83176275,23,Exit10 Marketing Pvt. Ltd.Kate Norton1.06988908264463,1,Exit10 Marketing Pvt. Ltd.Kate Norton1.0698890826446341213,1,-97,,,,,,,,
VCC,Poncho Hospitality Pvt. Ltd.,Consumer services,Travel and Leisure,Consumer Products and Services,2011,3,Kaushal Kumar Aggarwal,,,,,,http://www.vccircle.com/news/general/2012/05/24/entrepreneurs-need-time-make-good-growth-promise-say-early-stage-vcs,http://www.vccircle.com/news/general/2012/05/24/entrepreneurs-need-time-make-good-growth-promise-say-early-stage-vcs,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.04,2.139778165,1.760876214,Seed,Pre-Seed,7/26/2012,10/15/2012, ,34.56790123,0.4,21.39778165,17.60876214,Mumbai,Mumbai,,,http://www.box8.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Poncho Hospitality Pvt. Ltd.Kaushal Kumar Aggarwal2.13977816528926,1,Poncho Hospitality Pvt. Ltd.Kaushal Kumar Aggarwal2.1397781652892641116,1,709,709,709,,,,,,
VCC,Albatross Innovations Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2013,3,Kaushal Kumar Aggarwal,,,,,,http://www.vccircle.com/news/general/2012/05/24/entrepreneurs-need-time-make-good-growth-promise-say-early-stage-vcs,http://www.vccircle.com/news/general/2012/05/24/entrepreneurs-need-time-make-good-growth-promise-say-early-stage-vcs,,,,,,,,,,,,,,,,,Angel,Angel,0.006666667,0.406850308,0.385897517,0.02,1.220550924,1.157692551,Seed,Pre-Seed,07-05-2014,07-05-2014,0.775193798,2.325581395,0.86,52.48368972,49.7807797,Pune,Pune,,,http://mealtango.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,7,Albatross Innovations Pvt. Ltd.Kaushal Kumar Aggarwal1.22055092372881,1,Albatross Innovations Pvt. Ltd.Kaushal Kumar Aggarwal1.2205509237288141825,1,323,323,323,,,,,,
VCC,Delightful Gourmet Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,3,Kaushal Kumar Aggarwal,,,,,,http://www.vccircle.com/news/general/2012/05/24/entrepreneurs-need-time-make-good-growth-promise-say-early-stage-vcs,http://www.vccircle.com/news/general/2012/05/24/entrepreneurs-need-time-make-good-growth-promise-say-early-stage-vcs,,,,,,,,,,,,,,,,,Angel,Angel,0.333333333,21.38416086,21.38416086,1,64.15248257,64.15248257,Seed,Seed,5/24/2015,11/19/2015,3.753753754,11.26126126,8.88,569.6740452,569.6740452,Bengaluru,Bengaluru,,,http://licious.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,3,Delightful Gourmet Pvt. Ltd.Kaushal Kumar Aggarwal64.1524825726141,1,Delightful Gourmet Pvt. Ltd.Kaushal Kumar Aggarwal64.152482572614142148,1,-1619,,,,,,,,
VCC,Apalya Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2005,1,Kaval Mirchandani,,,,,,http://www.vccircle.com/news/general/2011/11/30/mirchandanis,http://www.vccircle.com/news/general/2011/11/30/mirchandanis,,,,,,,,,,,,,,,,,Angel,Angel,,,,7.2,329.3083902,225.5536919,Series B,Series B,12/17/2010,9/15/2011, ,32.2147651,22.35,1022.228128,700.1562521,Hyderabad,Hyderabad,,,http://www.apalya.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712278354,32.57767197,22.31347395,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,29.89,1367.087192,936.3610906,,,,,,,4.93,225.4847728,154.4416252,,,,,,,21.29,973.746615,666.9497363,9,Apalya Technologies Pvt. Ltd.Kaval Mirchandani329.308390243903,1,Apalya Technologies Pvt. Ltd.Kaval Mirchandani329.30839024390340529,1,1462,,,,,,,,
VCC,Mango Man Consumer Electronics Pvt. Ltd.,Technology,Technology Hardware & Equipment,Technology,2013,1,Kavin Bharti Mittal,,,,,,http://techcircle.vccircle.com/2017/01/20/kavin-mittal-gets-24-fold-hike-in-fy16/,http://techcircle.vccircle.com/2017/01/20/kavin-mittal-gets-24-fold-hike-in-fy16/,,,,,,,,,,,,,,,,,Angel,Angel,,,,6.5,396.6790502,376.2500791,,Series B,12/18/2014,1/22/2015, , ,,,,Bengaluru,Bengaluru,,,http://www.teewe.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,6,Mango Man Consumer Electronics Pvt. Ltd.Kavin Bharti Mittal396.679050211864,1,Mango Man Consumer Electronics Pvt. Ltd.Kavin Bharti Mittal396.67905021186441991,1,-304,,,,,,,,
VCC,42 Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,3,Kavita Mehta,,,,,,https://in.linkedin.com/in/kavita-mehta-77899014,https://in.linkedin.com/in/kavita-mehta-77899014,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.02,1.220550924,1.157692551,Seed,Pre-Seed,2/17/2014,2/21/2014, , ,,,,Bengaluru,Bengaluru,,,https://www.ridingo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,11,42 Solutions Pvt. Ltd.Kavita Mehta1.22055092372881,1,42 Solutions Pvt. Ltd.Kavita Mehta1.2205509237288141687,1,0,0,0,,,,,,
VCC,Nityaa Technosys Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,3,Kavita Mehta,,,,,,https://in.linkedin.com/in/kavita-mehta-77899014,https://in.linkedin.com/in/kavita-mehta-77899014,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.03,1.830826386,1.736538827,Seed,Pre-Seed,2/17/2014,9/30/2014, ,7.692307692,0.26,15.86716201,15.05000317,Pune,Pune,,,http://www.nityaalabs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,0.26,15.86716201,15.05000317,19,Nityaa Technosys Pvt. Ltd.Kavita Mehta1.83082638559322,1,Nityaa Technosys Pvt. Ltd.Kavita Mehta1.8308263855932241687,1,72,72,72,,,,,,
VCC,Flinto Learning Solutions Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2012,3,Kavita Mehta,,,,,,https://in.linkedin.com/in/kavita-mehta-77899014,https://in.linkedin.com/in/kavita-mehta-77899014,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.03,1.830826386,1.736538827,Seed,Pre-Seed,4/30/2014,06-09-2014, ,10.34482759,0.29,17.69798839,16.78654199,Chennai,Chennai,,,http://www.flintobox.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021354934,1.303239204,1.236122385,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,13.58,828.7540772,786.0732422,,,,,,,,,,,,,,,,0.29,17.69798839,16.78654199,14,Flinto Learning Solutions Pvt. Ltd.Kavita Mehta1.83082638559322,1,Flinto Learning Solutions Pvt. Ltd.Kavita Mehta1.8308263855932241759,1,715,,,,,,,,
VCC,WRS Info India Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2008,1,Kavitark Ram Shriram,,,,,,https://en.wikipedia.org/wiki/Ram_Shriram,https://en.wikipedia.org/wiki/Ram_Shriram,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed,,4/14/2016,4/14/2016, , ,,,,Noida,NCR,,,http://www.deal4loans.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,WRS Info India Pvt. Ltd.Kavitark Ram Shriram,1,WRS Info India Pvt. Ltd.Kavitark Ram Shriram42474,1,-380,,,,,,,,
Deal Curry,WhiteCross Health Initiatives Private Limited,Healthcare,Healthcare,Health-Tech,2010,1,Kavitha Ravi,,,,,,https://in.linkedin.com/in/kavitha-ravi-a9367567,https://in.linkedin.com/in/kavitha-ravi-a9367567,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed,,3/31/2015,, , ,,,,Bengaluru,Bengaluru,,,,2014,,,,0.001558786,0.1,0.1,,,,,,,0.066464474,4.263861,4.263861,,,,0.051643722,3.313073,3.313073,0.04433169,2.843988,2.843988,0.00012104,0.007765,0.007765,,,,,,,0.01672021,1.072643,1.072643,0.00673087,0.431802,0.431802,0.016083212,1.031778,1.031778,,,,0.04433169,2.843988,2.843988,0.155192747,9.956,9.956,,,,,,,0.000109115,0.007,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,WhiteCross Health Initiatives Private LimitedKavitha Ravi,1,WhiteCross Health Initiatives Private LimitedKavitha Ravi42094,1,-970,,,,,,,,
VCC,Classle Knowledge Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2009,1,Kayar Raghavan,,,,,,https://uk.linkedin.com/in/kayar-raghavan-93188,https://uk.linkedin.com/in/kayar-raghavan-93188,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.49,26.21228252,21.57073362,Seed,Pre-Seed,08-03-2012,8/31/2012, ,26.92307692,1.82,97.35990652,80.11986773,Chennai,Chennai,,,https://www.classle.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,, ,,,12.06,645.1431168,530.9041785,,,,,,,1.82,97.35990652,80.11986773,4,Classle Knowledge Pvt. Ltd.Kayar Raghavan26.2122825247934,1,Classle Knowledge Pvt. Ltd.Kayar Raghavan26.212282524793441124,1,924,,,,,,,,
VCC,Village Kitchen Hospitality Services Pvt. Ltd.,Consumer goods,Food and beverage,Others,2010,1,Kedar Deshpande,,,,,,https://in.linkedin.com/in/kedar-deshpande-828a7419,https://in.linkedin.com/in/kedar-deshpande-828a7419,,,,,,,,,,,,,,,,,Angel,Angel,0.06,3.849148954,3.849148954,0.3,19.24574477,19.24574477,Seed,Pre-Seed,2/13/2015,11/30/2015,0.8,4,7.5,481.1436193,481.1436193,Pune,Pune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,5,Village Kitchen Hospitality Services Pvt. Ltd.Kedar Deshpande19.2457447717842,1,Village Kitchen Hospitality Services Pvt. Ltd.Kedar Deshpande19.245744771784242048,1,77,,,,,,,,
TrakIn,Termsheet,Financials,Financial Services,Fin-Tech and Payments,,1,Keith Rodricks,,,,,,https://www.linkedin.com/in/keithrodricks,https://www.linkedin.com/in/keithrodricks,,,,,,,,,,,,,,,,,Angel,Angel,0.014285714,0.916464037,0.916464037,0.1,6.415248257,6.415248257,Seed Funding,Pre-Seed,05-01-2015,, ,,,,,Chennai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,TermsheetKeith Rodricks6.41524825726141,1,TermsheetKeith Rodricks6.4152482572614142125,1,-61,,,,,,,,
VCC,Tapcibo Online Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,2,Keshav Baljee,,,,,,https://letsventure.com/KeshavBaljee,https://letsventure.com/KeshavBaljee,,,,,,,,,,,,,,,,,Angel,Angel,0.02875,1.844383874,1.844383874,0.23,14.75507099,14.75507099,Seed,Pre-Seed,03-01-2015,07-02-2015,1.402439024,11.2195122,2.05,131.5125893,131.5125893,Bengaluru,Bengaluru,,,http://www.dazo.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,8,Tapcibo Online Solutions Pvt. Ltd.Keshav Baljee14.7550709917012,1,Tapcibo Online Solutions Pvt. Ltd.Keshav Baljee14.755070991701242064,1,165,165,165,,,,,,
VCC,Mass Blurb Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,2,Keshav Baljee,,,,,,https://letsventure.com/KeshavBaljee,https://letsventure.com/KeshavBaljee,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed,,8/13/2015,8/13/2015, , ,,,,Mumbai,Mumbai,,,http://www.massblurb.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Mass Blurb Pvt. Ltd.Keshav Baljee,1,Mass Blurb Pvt. Ltd.Keshav Baljee42229,1,7,,,,,,,,
VCC,Piquor Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,1,Keshav Murugesh,,,,,,http://smartinvestor.business-standard.com/market/story-335353-storydet-Lunch_with_BS_Keshav_Murugesh.htm,http://smartinvestor.business-standard.com/market/story-335353-storydet-Lunch_with_BS_Keshav_Murugesh.htm,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.25,16.03812064,16.03812064,Seed,Pre-Seed,8/20/2015,10-01-2015, , ,,,,Gurgaon,NCR,,,http://repup.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,21,Piquor Technologies Pvt. Ltd.Keshav Murugesh16.0381206431535,1,Piquor Technologies Pvt. Ltd.Keshav Murugesh16.038120643153542236,1,-96,,,,,,,,
VCC,Newgen Internet Networks Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,3,Keshav Sanghi,,,,,,https://in.linkedin.com/in/keshav-sanghi-36669a37,https://in.linkedin.com/in/keshav-sanghi-36669a37,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.93,59.66180879,59.66180879,Venture Capital,Seed,5/16/2015,, , ,,,,Mumbai,Mumbai,,,https://www.glamrs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Newgen Internet Networks Pvt. Ltd.Keshav Sanghi59.6618087925311,1,Newgen Internet Networks Pvt. Ltd.Keshav Sanghi59.661808792531142140,1,143,143,143,,,,,,
TrakIn,WorkIndia,Consumer services,Retail,Consumer Products and Services,,3,Keshav Sanghi,,,,,,https://in.linkedin.com/in/keshav-sanghi-36669a37,https://in.linkedin.com/in/keshav-sanghi-36669a37,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.5,32.07624129,32.07624129,Seed Funding,Pre-Seed,10-06-2015,, ,,,,,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,WorkIndiaKeshav Sanghi32.076241286307,1,WorkIndiaKeshav Sanghi32.07624128630742283,1,234,234,234,,,,,,
VCC,Exit10 Marketing Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2012,3,Keshav Sanghi,,,,,,https://in.linkedin.com/in/keshav-sanghi-36669a37,https://in.linkedin.com/in/keshav-sanghi-36669a37,,,,,,,,,,,,,,,,,Angel,Angel,,,,2.45,164.7029689,172.5996866,Series B,Series A,5/27/2016,6/15/2016, , ,,,,Gurgaon,NCR,,,http://www.overcart.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,5,Exit10 Marketing Pvt. Ltd.Keshav Sanghi164.70296892,1,Exit10 Marketing Pvt. Ltd.Keshav Sanghi164.7029689242517,1,-336,,,,,,,,
VCC,Glow Prime Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,1,Ketan Kumar,,,,,,https://in.linkedin.com/in/ketan-kumar-484b7228,https://in.linkedin.com/in/ketan-kumar-484b7228,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.12,7.698297909,7.698297909,Seed,Pre-Seed,6/26/2015,6/26/2015, ,11.32075472,1.06,68.00163153,68.00163153,Bengaluru,Bengaluru,,,http://www.stayglad.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,5,Glow Prime Technologies Pvt. Ltd.Ketan Kumar7.69829790871369,1,Glow Prime Technologies Pvt. Ltd.Ketan Kumar7.6982979087136942181,1,37,,,,,,,,
VCC,Ressy Technology Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,1,Ketharaman Swaminathan,,,,,,https://letsventure.com/sketharaman,https://letsventure.com/sketharaman,,,,,,,,,,,,,,,,,Angel,Angel,0.1,6.415248257,6.415248257,0.4,25.66099303,25.66099303,Seed,Pre-Seed,08-02-2015,08-02-2015, , ,,,,Pune,Pune,,,http://ressyapp.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Ressy Technology Pvt. Ltd.Ketharaman Swaminathan25.6609930290456,1,Ressy Technology Pvt. Ltd.Ketharaman Swaminathan25.660993029045642218,1,-1256,,,,,,,,
VCC,LiveMinds Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2005,4,Kevin Kumana,,Mumbai,Yes,,,,,,,,,,TRUE,TRUE,Mumbai,TRUE,TRUE,,,,,,,Angel,Angel,,,,0.49,26.21228252,21.57073362,Seed,Pre-Seed,2/23/2012,12/30/2013, ,32.88590604,1.49,79.70673666,65.59263897,Mumbai,Mumbai,Maharashtra,,http://www.bookmycab.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,38.46,2057.396706,1693.08248,,,,,,,1.52,81.31157028,66.91329613,8,LiveMinds Solutions Pvt. Ltd.Kevin Kumana26.2122825247934,1,LiveMinds Solutions Pvt. Ltd.Kevin Kumana26.212282524793440962,1,27,27,27,8,LiveMinds Solutions Pvt. Ltd.2005,,,,
