ICB_industry,ICB_sector,accelaratorResult,accelerator,accleratorDate,businessModel,city,companyWebsite,dealInvestmentAmount,description,equityValuation,foundedDate,founderName,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupName,startupStatus,state
Technology,Software & Computer Services,,,,B2B,Chennai,,,We are creating an Enterprise collaboration Platform where employees can Connect/Communicate and Collaborate.  ,,,,"['Connect to Professionals', nan, nan]",,,,,[nan],,"['Collaborative working', 'Communication', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Social Platforms', nan]",TEMPNAME_839,Incubation,Tamil Nadu
Technology,Technology Hardware & Equipment,,,,B2B,Chennai,,,They are building a unique and very powerful device. It is something which will bring a revolution in HORECA sector.,,,,"['Outsourced and Shared technolgy services', nan, nan]",,,,,[nan],,"['Innovation', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Technology', nan]",TEMPNAME_840,Incubation,Tamil Nadu
Consumer_services,Retail,,,,B2C,Bengaluru,,,"There are large number of things which we use rarely in our lifetime and use them occassionaly.But they still wouldnt simply rent their things they need trusted route hence letshire where we provide insurance,mutliple choices and ease of access.",,,,"[' Home services', nan, nan]",,,,,[nan],,"['Platform to share unused producst', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Hyperlocal and Logistics', nan]",TEMPNAME_842,Incubation,Karnataka
Industrials,Industrial goods and services,,,,B2B,Kollam,,,"Its a hard part of real estate agents or used car dealers to post ads in bulk to multiple online classifieds websites.  We make this easy as possible, from a single entry, even from their mobile.",,,,"['Advertising', nan, nan]",,,,,[nan],,"['Advertising portal', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Media, Advertising and Gaming', nan]",TEMPNAME_843,Incubation,Kerala
Utilities,Utilities,,,,B2C,Chennai,,,Improves indoor air quality significantly by ensuring complete combustion of wood gas and hcar gases  ü Highly durable & sturdy :  Can withstand very high temperatures and can carry weight  more than ten times its self weight.,,,,"['Biomass and Bio fuels', nan, nan]",,,,,[nan],,"['Combustion of woods', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Clean Technology', nan]",TEMPNAME_844,Incubation,Tamil Nadu
Consumer_goods,personal and household goods,,,,B2C,Jaipur,,,"App users get rewarded for what they already love to do. They do not have to carry plastic cards, printed vouchers for their rewards.",,,,"['Coupons and Deals', nan, nan]",,,,,[nan],,"['Free mobile coupons', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",TEMPNAME_845,Incubation,Rajasthan
Consumer_services,Media,,,,B2C,Mumbai,,,"This portal is valuable for filmmakers who can showcase their movies. Whereas audience would find amazing movies and content, on their own luxury.                  ",,,,"['Movies, Music and Video Games', nan, nan]",,,,,[nan],,"['Online Movie Theatre', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",TEMPNAME_846,Incubation,Maharashtra
Consumer_services,Travel and Leisure,,,,B2C,New Delhi,,,To make every vacation rental in the world available to every traveller in the world through our online marketplace.  ,,,,"['Online Rental', nan, nan]",,,,,[nan],,"['Online Marketplace', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",TEMPNAME_848,Incubation,Delhi
Consumer_services,Media,,,,B2C,Chennai,,,"People in this social networking platform ,could in real-time talk/connect with CEO's of SME's of their areas of interest which would lead to students having clear understanding of Industrial scenario outside college before they graduate.",,,,"['Social platforms for Educational sector', nan, nan]",,,,,[nan],,"['Connects students and CEO', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Edu-Tech', nan]",TEMPNAME_849,Incubation,Tamil Nadu
Consumer_goods,Food and beverage,,,,B2C,Bengaluru,,," The platform aims to build up to a transaction based POS for restaurants where there is no upfront/monthly cost & it is paid for by customers with special needs for table, ordering ahead, pickup, delivery etc.",,,,"['Food Services', nan, nan]",,,,,[nan],,"['Online food delivery', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Hyperlocal and Logistics', nan]",TEMPNAME_850,Incubation,Karnataka
Industrials,Industrial goods and services,,,,B2B,New Delhi,,,"For Users: Its a platform for monetizing original and creative one liners, so rather then twitter and facebook updates, its a better place for them.    For Brands: Its a crowdsourcing platform for taglines hence niche marketing, getting initial users for startups, and branding.",,,,"['Advertising', nan, nan]",,,,,[nan],,"['Social media platform', 'Advertising', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Media, Advertising and Gaming', nan]",TEMPNAME_851,Incubation,Delhi
Technology,Software & Computer Services,,,,B2B,New Delhi,,, People interested in checking out tourist places on earth can use this product to enjoy the first look of places sitting at home through internet or a specialized product that helps viewing panoramic pictures like Virtual Reality. ,,,,"['Recreational Products', nan, nan]",,,,,[nan],,"['Virtual reality', 'Panoramic pictures', 'Tourism']",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Consumer Products and Services', nan]",TEMPNAME_852,Incubation,Delhi
Technology,Software & Computer Services,,,,B2C,Chennai,,,It is a platform which connects people and both of them can help each other out.,,,,"['Connect People for Social Activities', nan, nan]",,,,,[nan],,"['Connects like minded people', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Social Platforms', nan]",TEMPNAME_853,Incubation,Tamil Nadu
Technology,Software & Computer Services,,,,B2B,Bengaluru,,,An open source linux so that other SDN open source protocols and be included on the product with ease. Low cost with commodity hardware.,,,,"['Open Source', nan, nan]",,,,,[nan],,"['Innovation', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Software and Internet Services', nan]",TEMPNAME_854,Incubation,Karnataka
Consumer_services,Media,,,,B2C,New Delhi,,,This would give Students a platform to create a community around their Campus. To share their experience and information for everyone to benefit from it.   A means to collaborate on the life they have on their Campus.   For new students to get to know about their Campus.,,,,"['Connect People for Social Activities', nan, nan]",,,,,[nan],,"['Student community', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Social Platforms', nan]",TEMPNAME_855,Incubation,Delhi
Technology,Software & Computer Services,,,,B2B,Erode,,,The platform takes care of a much needed problem by providing the entire spectrum of school requirements. ,,,,"[' Educational products and Services', nan, nan]",,,,,[nan],,"['Provides school requirements', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Edu-Tech', nan]",TEMPNAME_857,Incubation,Tamil Nadu
Utilities,Utilities,,,,B2B,Nizampet,,,  Energy can even be generated with scaled down models where there is heavy human traffic.  It can be setup easily with less manpower and meets durability requirement of road communication.  ,,,,"['Alternate energy sources', nan, nan]",,,,,[nan],,"['Energy from road traffic', 'Roads', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Clean Technology', nan]",TEMPNAME_859,Incubation,
Technology,Software & Computer Services,,,,B2C,Hyderabad,,,It is a website that will help  PG seekers to book/cancel/pay rent online. ,,,,"[' Home services', nan, nan]",,,,,[nan],,"['PG services', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Hyperlocal and Logistics', nan]",TEMPNAME_863,Incubation,Telangana
Industrials,Industrial goods and services,,,,B2B,Chennai,,,Real Estate Sales force will use our Augmented Reality based Tablet application and showcase their properties much effectively.,,,,"['Buy , Rent and Sell Property', nan, nan]",,,,,[nan],,"['Real Estate services', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Real Estate', nan]",TEMPNAME_864,Incubation,Tamil Nadu
Technology,Software & Computer Services,,,,B2C,Thiruvananthapuram,,,Platform that relates to art.,,,,"['Recreational Products', nan, nan]",,,,,[nan],,"['Art', 'Artist', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Consumer Products and Services', nan]",TEMPNAME_865,Incubation,Kerala
Financials,Financial services,,,,B2B,Jawala,,,The platform  puts effort to identify the origin of bad debt and keep check on it.,,,,"[' Financial Software Solutions and Information Systems', nan, nan]",,,,,[nan],,"['Debt check', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Fin-Tech and Payments', nan]",TEMPNAME_866,Incubation,
Technology,Software & Computer Services,,,,B2C,Mangaluru,,,The platform  generates ideas to build prototype for students meetup to tackle social and technological problems.,,,,"['Connect People for Social Activities', nan, nan]",,,,,[nan],,"['Student community', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Social Platforms', nan]",TEMPNAME_867,Incubation,Karnataka
Consumer_services,Media,,,,B2C,Chennai,,,Users would love to use our product because it allows them to freely sign up for newsletters without overloading their inbox.   ,,,,"['Media', nan, nan]",,,,,[nan],,"['Newsletters', 'Email-Marketing', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Media, Advertising and Gaming', nan]",TEMPNAME_868,Incubation,Tamil Nadu
Healthcare,Healthcare,,,,B2B,Mumbai,,,"Anytime retrieval of medical data, be it a patient or a Care Provider.",,,,"['Clinics, Hospitals, and Health Care Providers ', nan, nan]",,,,,[nan],,"['Health care Services', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Health-Tech', nan]",TEMPNAME_871,Incubation,Maharashtra
Consumer_services,Travel and Leisure,,,,B2C,Mumbai,,,An platform which aims to make app and taxi sharing organised.,,,,"['Automobile maintenance and services', nan, nan]",,,,,[nan],,"['Taxi sharing', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Hyperlocal and Logistics', nan]",TEMPNAME_872,Incubation,Maharashtra
Industrials,Industrial goods and services,,,,B2B,Mumbai,,,A platform which uses mobile app for marketing.,,,,"['Advertising', nan, nan]",,,,,[nan],,"['Advertising portal', ' Marketing', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Media, Advertising and Gaming', nan]",TEMPNAME_873,Incubation,Maharashtra
Technology,Software & Computer Services,,,,B2C,Ahmedabad,,,The platform is to know where a person is when the other person calls him/her.,,,,"['Communication services', nan, nan]",,,,,[nan],,"['Trace mobile location', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Software and Internet Services', nan]",TEMPNAME_874,Incubation,Gujarat
Consumer_services,Retail,,,,B2C,Chennai,,,The platform which allows friends refer to a product or service.,,,,"['Buy and Sale goods and products', nan, nan]",,,,,[nan],,"['Online Marketplace', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",TEMPNAME_875,Incubation,Tamil Nadu
Healthcare,Healthcare,,,,B2C,Jaipur,,,"The platform provides a one stop solution for pharmacy, lab, insurance & medical needs.",,,,"['Pharmacy & Medical Supplies', nan, nan]",,,,,[nan],,"['One stop solution for medical needs', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Health-Tech', nan]",TEMPNAME_876,Incubation,Rajasthan
Consumer_goods,personal and household goods,,,,B2B,Indore ,,,It is a platform for selling online services.,,,,"['Borrow and rent goods and products', nan, nan]",,,,,[nan],,"['Online shopping ', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",TEMPNAME_877,Incubation,Madhya Pradesh
Financials,Financial services,,,,B2B,Aizawal,,,The platform that enables the user to create paperless billing mechanism between creditor and debtors.,,,,"['Payments and Wallet', nan, nan]",,,,,[nan],,"['Financial services', 'Paperless billing ', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Fin-Tech and Payments', nan]",TEMPNAME_878,Incubation,Mizoram
Consumer_services,Retail,,,,B2B,Madurai,,,The product serves items available offline to online customers as well. The product offers a billing and inventory system and an In-store advertising platform for the merchants. ,,,,"['Marketplace', nan, nan]",,,,,[nan],,"['Online shopping ', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",TEMPNAME_879,Incubation,Tamil Nadu
Technology,Software & Computer Services,,,,B2B,Agra,,,It is a platform which makes learning interesting by preparing its own Q&A.,,,,"['Placement and Employment related services', nan, nan]",,,,,[nan],,"['Question and answer portal', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Edu-Tech', nan]",TEMPNAME_881,Incubation,Uttar Pradesh
Industrials,Industrial goods and services,,,,B2B,Chennai,,,It is a platform which helps restaurant owners.,,,,"['Buisness and Management consultancy', nan, nan]",,,,,[nan],,"['Restaurant services', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Industrial and Business Products and Services', nan]",TEMPNAME_882,Incubation,Tamil Nadu
Technology,Software & Computer Services,,,,B2B,Chennai,,,It is a platform that provides free email security.,,,,"['Enterprise Security', nan, nan]",,,,,[nan],,"['Email security software', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Software and Internet Services', nan]",TEMPNAME_883,Incubation,Tamil Nadu
Technology,Software & Computer Services,,,,B2C,Surat,,,The platform addresses the emotional needs of humans and thus gives users million ways to express emotions and feelings. ,,,,"['Recreational Products', nan, nan]",,,,,[nan],,"['Platform to express emotions', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Consumer Products and Services', nan]",TEMPNAME_884,Incubation,Gujarat
Technology,Software & Computer Services,,,,B2B,Bengaluru,,,The product gives flexibility to academicians to make education interesting and innovative. ,,,,"['Peer teaching and teaching innovations', nan, nan]",,,,,[nan],,"['Innovation in education', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Edu-Tech', nan]",TEMPNAME_885,Incubation,Karnataka
